Id,ActivityHour,StepTotal,Calories,TotalIntensity,AverageIntensity,Hour
3372868164,2016-04-12 10:00:00,267,103,30,0.5,10
3372868164,2016-04-12 11:00:00,290,81,16,0.266667,11
3372868164,2016-04-12 12:00:00,129,74,12,0.2,12
3372868164,2016-04-12 13:00:00,383,86,18,0.3,13
3372868164,2016-04-12 14:00:00,479,104,30,0.5,14
3372868164,2016-04-12 15:00:00,314,82,15,0.25,15
3372868164,2016-04-12 16:00:00,302,76,11,0.183333,16
3372868164,2016-04-12 17:00:00,238,84,20,0.333333,17
3372868164,2016-04-12 18:00:00,271,87,20,0.333333,18
3372868164,2016-04-12 19:00:00,285,81,16,0.266667,19
3372868164,2016-04-12 20:00:00,316,77,12,0.2,20
3372868164,2016-04-12 21:00:00,310,85,18,0.3,21
3372868164,2016-04-12 22:00:00,129,64,5,0.083333,22
3372868164,2016-04-12 23:00:00,0,56,0,0.0,23
3372868164,2016-04-13 00:00:00,14,60,3,0.05,0
3372868164,2016-04-13 01:00:00,0,57,1,0.016667,1
3372868164,2016-04-13 02:00:00,0,56,0,0.0,2
3372868164,2016-04-13 03:00:00,0,56,0,0.0,3
3372868164,2016-04-13 04:00:00,0,56,0,0.0,4
3372868164,2016-04-13 05:00:00,0,56,0,0.0,5
3372868164,2016-04-13 06:00:00,0,56,0,0.0,6
3372868164,2016-04-13 07:00:00,55,65,6,0.1,7
3372868164,2016-04-13 08:00:00,237,80,16,0.266667,8
3372868164,2016-04-13 09:00:00,605,112,35,0.583333,9
3372868164,2016-04-13 10:00:00,2185,237,94,1.566667,10
3372868164,2016-04-13 11:00:00,373,96,27,0.45,11
3372868164,2016-04-13 12:00:00,1449,129,44,0.733333,12
3372868164,2016-04-13 13:00:00,675,91,21,0.35,13
3372868164,2016-04-13 14:00:00,1481,140,43,0.716667,14
3372868164,2016-04-13 15:00:00,541,97,24,0.4,15
3372868164,2016-04-13 16:00:00,478,103,31,0.516667,16
3372868164,2016-04-13 17:00:00,423,97,24,0.4,17
3372868164,2016-04-13 18:00:00,428,96,25,0.416667,18
3372868164,2016-04-13 19:00:00,469,90,18,0.3,19
3372868164,2016-04-13 20:00:00,272,89,20,0.333333,20
3372868164,2016-04-13 21:00:00,30,61,3,0.05,21
3372868164,2016-04-13 22:00:00,0,56,0,0.0,22
3372868164,2016-04-13 23:00:00,0,56,0,0.0,23
3372868164,2016-04-14 00:00:00,0,57,1,0.016667,0
3372868164,2016-04-14 01:00:00,0,56,0,0.0,1
3372868164,2016-04-14 02:00:00,0,57,1,0.016667,2
3372868164,2016-04-14 03:00:00,0,56,0,0.0,3
3372868164,2016-04-14 04:00:00,0,56,0,0.0,4
3372868164,2016-04-14 05:00:00,41,68,8,0.133333,5
3372868164,2016-04-14 06:00:00,157,73,12,0.2,6
3372868164,2016-04-14 07:00:00,386,88,20,0.333333,7
3372868164,2016-04-14 08:00:00,737,105,30,0.5,8
3372868164,2016-04-14 09:00:00,431,94,24,0.4,9
3372868164,2016-04-14 10:00:00,792,112,32,0.533333,10
3372868164,2016-04-14 11:00:00,1549,189,74,1.233333,11
3372868164,2016-04-14 12:00:00,130,73,11,0.183333,12
3372868164,2016-04-14 13:00:00,631,98,25,0.416667,13
3372868164,2016-04-14 14:00:00,810,122,40,0.666667,14
3372868164,2016-04-14 15:00:00,402,114,37,0.616667,15
3372868164,2016-04-14 16:00:00,298,87,19,0.316667,16
3372868164,2016-04-14 17:00:00,218,89,22,0.366667,17
3372868164,2016-04-14 18:00:00,576,103,25,0.416667,18
3372868164,2016-04-14 19:00:00,1372,108,34,0.566667,19
3372868164,2016-04-14 20:00:00,237,80,15,0.25,20
3372868164,2016-04-14 21:00:00,51,62,4,0.066667,21
3372868164,2016-04-14 22:00:00,26,62,4,0.066667,22
3372868164,2016-04-14 23:00:00,0,56,0,0.0,23
3372868164,2016-04-15 00:00:00,0,59,2,0.033333,0
3372868164,2016-04-15 01:00:00,0,56,0,0.0,1
3372868164,2016-04-15 02:00:00,0,56,0,0.0,2
3372868164,2016-04-15 03:00:00,0,56,0,0.0,3
3372868164,2016-04-15 04:00:00,0,56,0,0.0,4
3372868164,2016-04-15 05:00:00,0,60,3,0.05,5
3372868164,2016-04-15 06:00:00,0,56,0,0.0,6
3372868164,2016-04-15 07:00:00,0,56,0,0.0,7
3372868164,2016-04-15 08:00:00,243,82,18,0.3,8
3372868164,2016-04-15 09:00:00,499,99,29,0.483333,9
3372868164,2016-04-15 10:00:00,248,79,14,0.233333,10
3372868164,2016-04-15 11:00:00,1180,122,39,0.65,11
3372868164,2016-04-15 12:00:00,695,111,32,0.533333,12
3372868164,2016-04-15 13:00:00,268,73,8,0.133333,13
3372868164,2016-04-15 14:00:00,0,56,0,0.0,14
3372868164,2016-04-15 15:00:00,927,110,32,0.533333,15
3372868164,2016-04-15 16:00:00,578,96,24,0.4,16
3372868164,2016-04-15 17:00:00,489,98,25,0.416667,17
3372868164,2016-04-15 18:00:00,836,128,37,0.616667,18
3372868164,2016-04-15 19:00:00,869,116,32,0.533333,19
3372868164,2016-04-15 20:00:00,445,96,26,0.433333,20
3372868164,2016-04-15 21:00:00,174,76,14,0.233333,21
3372868164,2016-04-15 22:00:00,0,56,0,0.0,22
3372868164,2016-04-15 23:00:00,0,56,0,0.0,23
3372868164,2016-04-16 00:00:00,0,56,0,0.0,0
3372868164,2016-04-16 01:00:00,0,56,0,0.0,1
3372868164,2016-04-16 02:00:00,0,56,0,0.0,2
3372868164,2016-04-16 03:00:00,0,56,0,0.0,3
3372868164,2016-04-16 04:00:00,0,56,0,0.0,4
3372868164,2016-04-16 05:00:00,222,75,13,0.216667,5
3372868164,2016-04-16 06:00:00,94,81,17,0.283333,6
3372868164,2016-04-16 07:00:00,846,123,40,0.666667,7
3372868164,2016-04-16 08:00:00,1018,110,34,0.566667,8
3372868164,2016-04-16 09:00:00,405,90,22,0.366667,9
3372868164,2016-04-16 10:00:00,833,123,41,0.683333,10
3372868164,2016-04-16 11:00:00,538,95,23,0.383333,11
3372868164,2016-04-16 12:00:00,473,109,34,0.566667,12
3372868164,2016-04-16 13:00:00,344,88,17,0.283333,13
3372868164,2016-04-16 14:00:00,804,75,9,0.15,14
3372868164,2016-04-16 15:00:00,427,98,28,0.466667,15
3372868164,2016-04-16 16:00:00,50,67,8,0.133333,16
3372868164,2016-04-16 17:00:00,241,79,16,0.266667,17
3372868164,2016-04-16 18:00:00,0,56,0,0.0,18
3372868164,2016-04-16 19:00:00,197,80,16,0.266667,19
3372868164,2016-04-16 20:00:00,367,93,25,0.416667,20
3372868164,2016-04-16 21:00:00,46,73,12,0.2,21
3372868164,2016-04-16 22:00:00,0,56,0,0.0,22
3372868164,2016-04-16 23:00:00,0,57,1,0.016667,23
3372868164,2016-04-17 00:00:00,37,59,2,0.033333,0
3372868164,2016-04-17 01:00:00,0,56,0,0.0,1
3372868164,2016-04-17 02:00:00,0,57,1,0.016667,2
3372868164,2016-04-17 03:00:00,0,59,2,0.033333,3
3372868164,2016-04-17 04:00:00,0,56,0,0.0,4
3372868164,2016-04-17 05:00:00,0,57,1,0.016667,5
3372868164,2016-04-17 06:00:00,51,65,6,0.1,6
3372868164,2016-04-17 07:00:00,588,100,28,0.466667,7
3372868164,2016-04-17 08:00:00,803,103,24,0.4,8
3372868164,2016-04-17 09:00:00,103,71,10,0.166667,9
3372868164,2016-04-17 10:00:00,79,64,5,0.083333,10
3372868164,2016-04-17 11:00:00,380,83,18,0.3,11
3372868164,2016-04-17 12:00:00,570,103,29,0.483333,12
3372868164,2016-04-17 13:00:00,129,63,4,0.066667,13
3372868164,2016-04-17 14:00:00,563,93,20,0.333333,14
3372868164,2016-04-17 15:00:00,2478,215,71,1.183333,15
3372868164,2016-04-17 16:00:00,154,77,15,0.25,16
3372868164,2016-04-17 17:00:00,442,96,26,0.433333,17
3372868164,2016-04-17 18:00:00,382,88,20,0.333333,18
3372868164,2016-04-17 19:00:00,734,116,37,0.616667,19
3372868164,2016-04-17 20:00:00,668,100,28,0.466667,20
3372868164,2016-04-17 21:00:00,30,66,7,0.116667,21
3372868164,2016-04-17 22:00:00,8,63,5,0.083333,22
3372868164,2016-04-17 23:00:00,0,56,0,0.0,23
3372868164,2016-04-18 00:00:00,7,57,1,0.016667,0
3372868164,2016-04-18 01:00:00,0,56,0,0.0,1
3372868164,2016-04-18 02:00:00,0,56,0,0.0,2
3372868164,2016-04-18 03:00:00,0,57,1,0.016667,3
3372868164,2016-04-18 04:00:00,0,59,2,0.033333,4
3372868164,2016-04-18 05:00:00,86,65,6,0.1,5
3372868164,2016-04-18 06:00:00,86,70,10,0.166667,6
3372868164,2016-04-18 07:00:00,34,61,3,0.05,7
3372868164,2016-04-18 08:00:00,554,116,40,0.666667,8
3372868164,2016-04-18 09:00:00,552,100,31,0.516667,9
3372868164,2016-04-18 10:00:00,2269,251,101,1.683333,10
3372868164,2016-04-18 11:00:00,313,103,31,0.516667,11
3372868164,2016-04-18 12:00:00,185,68,5,0.083333,12
3372868164,2016-04-18 13:00:00,0,56,0,0.0,13
3372868164,2016-04-18 14:00:00,415,90,22,0.366667,14
3372868164,2016-04-18 15:00:00,412,94,25,0.416667,15
3372868164,2016-04-18 16:00:00,492,103,31,0.516667,16
3372868164,2016-04-18 17:00:00,275,95,27,0.45,17
3372868164,2016-04-18 18:00:00,447,101,29,0.483333,18
3372868164,2016-04-18 19:00:00,342,87,21,0.35,19
3372868164,2016-04-18 20:00:00,329,94,26,0.433333,20
3372868164,2016-04-18 21:00:00,0,56,0,0.0,21
3372868164,2016-04-18 22:00:00,0,63,5,0.083333,22
3372868164,2016-04-18 23:00:00,0,56,0,0.0,23
3372868164,2016-04-19 00:00:00,0,56,0,0.0,0
3372868164,2016-04-19 01:00:00,0,57,1,0.016667,1
3372868164,2016-04-19 02:00:00,0,56,0,0.0,2
3372868164,2016-04-19 03:00:00,0,56,0,0.0,3
3372868164,2016-04-19 04:00:00,0,56,0,0.0,4
3372868164,2016-04-19 05:00:00,0,56,0,0.0,5
3372868164,2016-04-19 06:00:00,0,57,1,0.016667,6
3372868164,2016-04-19 07:00:00,131,65,6,0.1,7
3372868164,2016-04-19 08:00:00,113,62,4,0.066667,8
3372868164,2016-04-19 09:00:00,357,94,26,0.433333,9
3372868164,2016-04-19 10:00:00,380,94,27,0.45,10
3372868164,2016-04-19 11:00:00,628,137,46,0.766667,11
3372868164,2016-04-19 12:00:00,294,96,25,0.416667,12
3372868164,2016-04-19 13:00:00,497,103,29,0.483333,13
3372868164,2016-04-19 14:00:00,1002,123,39,0.65,14
3372868164,2016-04-19 15:00:00,352,92,23,0.383333,15
3372868164,2016-04-19 16:00:00,162,71,8,0.133333,16
3372868164,2016-04-19 17:00:00,1118,114,28,0.466667,17
3372868164,2016-04-19 18:00:00,1048,123,40,0.666667,18
3372868164,2016-04-19 19:00:00,767,96,15,0.25,19
3372868164,2016-04-19 20:00:00,54,64,5,0.083333,20
3372868164,2016-04-19 21:00:00,401,82,14,0.233333,21
3372868164,2016-04-19 22:00:00,184,88,22,0.366667,22
3372868164,2016-04-19 23:00:00,223,85,17,0.283333,23
3372868164,2016-04-20 00:00:00,0,56,0,0.0,0
3372868164,2016-04-20 01:00:00,0,56,0,0.0,1
3372868164,2016-04-20 02:00:00,0,56,0,0.0,2
3372868164,2016-04-20 03:00:00,0,59,2,0.033333,3
3372868164,2016-04-20 04:00:00,0,56,0,0.0,4
3372868164,2016-04-20 05:00:00,0,58,1,0.016667,5
3372868164,2016-04-20 06:00:00,0,56,0,0.0,6
3372868164,2016-04-20 07:00:00,47,59,2,0.033333,7
3372868164,2016-04-20 08:00:00,410,92,23,0.383333,8
3372868164,2016-04-20 09:00:00,559,104,32,0.533333,9
3372868164,2016-04-20 10:00:00,169,73,11,0.183333,10
3372868164,2016-04-20 11:00:00,55,64,6,0.1,11
3372868164,2016-04-20 12:00:00,260,77,14,0.233333,12
3372868164,2016-04-20 13:00:00,142,77,14,0.233333,13
3372868164,2016-04-20 14:00:00,1549,215,86,1.433333,14
3372868164,2016-04-20 15:00:00,181,87,22,0.366667,15
3372868164,2016-04-20 16:00:00,721,125,41,0.683333,16
3372868164,2016-04-20 17:00:00,200,85,20,0.333333,17
3372868164,2016-04-20 18:00:00,43,65,6,0.1,18
3372868164,2016-04-20 19:00:00,106,69,9,0.15,19
3372868164,2016-04-20 20:00:00,411,97,27,0.45,20
3372868164,2016-04-20 21:00:00,14,62,4,0.066667,21
3372868164,2016-04-20 22:00:00,13,63,5,0.083333,22
3372868164,2016-04-20 23:00:00,0,56,0,0.0,23
3372868164,2016-04-21 00:00:00,0,56,0,0.0,0
3372868164,2016-04-21 01:00:00,0,59,2,0.033333,1
3372868164,2016-04-21 02:00:00,0,56,0,0.0,2
3372868164,2016-04-21 03:00:00,0,56,0,0.0,3
3372868164,2016-04-21 04:00:00,0,56,0,0.0,4
3372868164,2016-04-21 05:00:00,237,81,17,0.283333,5
3372868164,2016-04-21 06:00:00,196,73,11,0.183333,6
3372868164,2016-04-21 07:00:00,224,80,16,0.266667,7
3372868164,2016-04-21 08:00:00,746,128,46,0.766667,8
3372868164,2016-04-21 09:00:00,435,89,20,0.333333,9
3372868164,2016-04-21 10:00:00,1565,183,62,1.033333,10
3372868164,2016-04-21 11:00:00,1645,219,81,1.35,11
3372868164,2016-04-21 12:00:00,98,64,5,0.083333,12
3372868164,2016-04-21 13:00:00,319,96,26,0.433333,13
3372868164,2016-04-21 14:00:00,406,92,22,0.366667,14
3372868164,2016-04-21 15:00:00,384,89,22,0.366667,15
3372868164,2016-04-21 16:00:00,134,70,9,0.15,16
3372868164,2016-04-21 17:00:00,47,61,3,0.05,17
3372868164,2016-04-21 18:00:00,605,104,29,0.483333,18
3372868164,2016-04-21 19:00:00,1239,132,41,0.683333,19
3372868164,2016-04-21 20:00:00,495,97,25,0.416667,20
3372868164,2016-04-21 21:00:00,12,63,5,0.083333,21
3372868164,2016-04-21 22:00:00,70,65,6,0.1,22
3372868164,2016-04-21 23:00:00,0,56,0,0.0,23
3372868164,2016-04-22 00:00:00,0,56,0,0.0,0
3372868164,2016-04-22 01:00:00,0,56,0,0.0,1
3372868164,2016-04-22 02:00:00,0,56,0,0.0,2
3372868164,2016-04-22 03:00:00,0,56,0,0.0,3
3372868164,2016-04-22 04:00:00,0,56,0,0.0,4
3372868164,2016-04-22 05:00:00,0,59,2,0.033333,5
3372868164,2016-04-22 06:00:00,0,56,0,0.0,6
3372868164,2016-04-22 07:00:00,0,56,0,0.0,7
3372868164,2016-04-22 08:00:00,99,65,6,0.1,8
3372868164,2016-04-22 09:00:00,273,79,16,0.266667,9
3372868164,2016-04-22 10:00:00,541,95,24,0.4,10
3372868164,2016-04-22 11:00:00,46,63,5,0.083333,11
3372868164,2016-04-22 12:00:00,0,56,0,0.0,12
3372868164,2016-04-22 13:00:00,296,87,20,0.333333,13
3372868164,2016-04-22 14:00:00,239,79,15,0.25,14
3372868164,2016-04-22 15:00:00,577,101,28,0.466667,15
3372868164,2016-04-22 16:00:00,302,89,22,0.366667,16
3372868164,2016-04-22 17:00:00,110,63,4,0.066667,17
3372868164,2016-04-22 18:00:00,831,95,23,0.383333,18
3372868164,2016-04-22 19:00:00,240,75,12,0.2,19
3372868164,2016-04-22 20:00:00,137,78,13,0.216667,20
3372868164,2016-04-22 21:00:00,28,59,2,0.033333,21
3372868164,2016-04-22 22:00:00,44,65,6,0.1,22
3372868164,2016-04-22 23:00:00,80,68,8,0.133333,23
3372868164,2016-04-23 00:00:00,0,56,0,0.0,0
3372868164,2016-04-23 01:00:00,0,59,2,0.033333,1
3372868164,2016-04-23 02:00:00,0,57,1,0.016667,2
3372868164,2016-04-23 03:00:00,0,56,0,0.0,3
3372868164,2016-04-23 04:00:00,0,56,0,0.0,4
3372868164,2016-04-23 05:00:00,0,59,2,0.033333,5
3372868164,2016-04-23 06:00:00,0,56,0,0.0,6
3372868164,2016-04-23 07:00:00,0,60,3,0.05,7
3372868164,2016-04-23 08:00:00,147,67,7,0.116667,8
3372868164,2016-04-23 09:00:00,349,94,24,0.4,9
3372868164,2016-04-23 10:00:00,3084,277,96,1.6,10
3372868164,2016-04-23 11:00:00,401,122,43,0.716667,11
3372868164,2016-04-23 12:00:00,493,95,19,0.316667,12
3372868164,2016-04-23 13:00:00,0,56,0,0.0,13
3372868164,2016-04-23 14:00:00,179,76,13,0.216667,14
3372868164,2016-04-23 15:00:00,311,82,17,0.283333,15
3372868164,2016-04-23 16:00:00,654,103,28,0.466667,16
3372868164,2016-04-23 17:00:00,566,115,39,0.65,17
3372868164,2016-04-23 18:00:00,265,73,10,0.166667,18
3372868164,2016-04-23 19:00:00,640,120,41,0.683333,19
3372868164,2016-04-23 20:00:00,226,81,17,0.283333,20
3372868164,2016-04-23 21:00:00,0,56,0,0.0,21
3372868164,2016-04-23 22:00:00,81,64,5,0.083333,22
3372868164,2016-04-23 23:00:00,0,56,0,0.0,23
3372868164,2016-04-24 00:00:00,0,57,1,0.016667,0
3372868164,2016-04-24 01:00:00,0,57,1,0.016667,1
3372868164,2016-04-24 02:00:00,0,56,0,0.0,2
3372868164,2016-04-24 03:00:00,0,56,0,0.0,3
3372868164,2016-04-24 04:00:00,0,56,0,0.0,4
3372868164,2016-04-24 05:00:00,0,57,1,0.016667,5
3372868164,2016-04-24 06:00:00,89,63,5,0.083333,6
3372868164,2016-04-24 07:00:00,517,98,28,0.466667,7
3372868164,2016-04-24 08:00:00,488,86,16,0.266667,8
3372868164,2016-04-24 09:00:00,169,72,10,0.166667,9
3372868164,2016-04-24 10:00:00,176,66,6,0.1,10
3372868164,2016-04-24 11:00:00,490,95,24,0.4,11
3372868164,2016-04-24 12:00:00,194,82,17,0.283333,12
3372868164,2016-04-24 13:00:00,108,77,15,0.25,13
3372868164,2016-04-24 14:00:00,382,93,24,0.4,14
3372868164,2016-04-24 15:00:00,1860,206,74,1.233333,15
3372868164,2016-04-24 16:00:00,279,80,16,0.266667,16
3372868164,2016-04-24 17:00:00,603,105,31,0.516667,17
3372868164,2016-04-24 18:00:00,116,71,11,0.183333,18
3372868164,2016-04-24 19:00:00,823,113,35,0.583333,19
3372868164,2016-04-24 20:00:00,425,94,25,0.416667,20
3372868164,2016-04-24 21:00:00,12,66,7,0.116667,21
3372868164,2016-04-24 22:00:00,0,57,1,0.016667,22
3372868164,2016-04-24 23:00:00,0,56,0,0.0,23
3372868164,2016-04-25 00:00:00,0,56,0,0.0,0
3372868164,2016-04-25 01:00:00,0,57,1,0.016667,1
3372868164,2016-04-25 02:00:00,0,57,1,0.016667,2
3372868164,2016-04-25 03:00:00,0,56,0,0.0,3
3372868164,2016-04-25 04:00:00,0,56,0,0.0,4
3372868164,2016-04-25 05:00:00,32,63,4,0.066667,5
3372868164,2016-04-25 06:00:00,148,72,11,0.183333,6
3372868164,2016-04-25 07:00:00,484,108,33,0.55,7
3372868164,2016-04-25 08:00:00,892,141,53,0.883333,8
3372868164,2016-04-25 09:00:00,448,106,32,0.533333,9
3372868164,2016-04-25 10:00:00,564,144,46,0.766667,10
3372868164,2016-04-25 11:00:00,331,114,38,0.633333,11
3372868164,2016-04-25 12:00:00,327,100,25,0.416667,12
3372868164,2016-04-25 13:00:00,143,69,7,0.116667,13
3372868164,2016-04-25 14:00:00,352,83,16,0.266667,14
3372868164,2016-04-25 15:00:00,147,74,12,0.2,15
3372868164,2016-04-25 16:00:00,420,102,30,0.5,16
3372868164,2016-04-25 17:00:00,275,89,23,0.383333,17
3372868164,2016-04-25 18:00:00,446,88,21,0.35,18
3372868164,2016-04-25 19:00:00,189,77,14,0.233333,19
3372868164,2016-04-25 20:00:00,540,100,28,0.466667,20
3372868164,2016-04-25 21:00:00,244,80,16,0.266667,21
3372868164,2016-04-25 22:00:00,13,64,5,0.083333,22
3372868164,2016-04-25 23:00:00,0,56,0,0.0,23
3372868164,2016-04-26 00:00:00,0,57,1,0.016667,0
3372868164,2016-04-26 01:00:00,0,57,1,0.016667,1
3372868164,2016-04-26 02:00:00,0,57,1,0.016667,2
3372868164,2016-04-26 03:00:00,0,56,0,0.0,3
3372868164,2016-04-26 04:00:00,0,57,1,0.016667,4
3372868164,2016-04-26 05:00:00,0,57,1,0.016667,5
3372868164,2016-04-26 06:00:00,95,66,7,0.116667,6
3372868164,2016-04-26 07:00:00,112,65,6,0.1,7
3372868164,2016-04-26 08:00:00,1105,145,41,0.683333,8
3372868164,2016-04-26 09:00:00,2941,260,97,1.616667,9
3372868164,2016-04-26 10:00:00,469,110,35,0.583333,10
3372868164,2016-04-26 11:00:00,781,106,29,0.483333,11
3372868164,2016-04-26 12:00:00,183,82,18,0.3,12
3372868164,2016-04-26 13:00:00,536,100,26,0.433333,13
3372868164,2016-04-26 14:00:00,465,93,23,0.383333,14
3372868164,2016-04-26 15:00:00,84,62,4,0.066667,15
3372868164,2016-04-26 16:00:00,500,101,25,0.416667,16
3372868164,2016-04-26 17:00:00,253,89,23,0.383333,17
3372868164,2016-04-26 18:00:00,145,72,10,0.166667,18
3372868164,2016-04-26 19:00:00,295,84,16,0.266667,19
3372868164,2016-04-26 20:00:00,262,73,11,0.183333,20
3372868164,2016-04-26 21:00:00,25,76,14,0.233333,21
3372868164,2016-04-26 22:00:00,32,69,9,0.15,22
3372868164,2016-04-26 23:00:00,0,62,4,0.066667,23
3372868164,2016-04-27 00:00:00,0,56,0,0.0,0
3372868164,2016-04-27 01:00:00,0,57,1,0.016667,1
3372868164,2016-04-27 02:00:00,19,64,6,0.1,2
3372868164,2016-04-27 03:00:00,53,59,2,0.033333,3
3372868164,2016-04-27 04:00:00,0,57,1,0.016667,4
3372868164,2016-04-27 05:00:00,0,56,0,0.0,5
3372868164,2016-04-27 06:00:00,50,69,9,0.15,6
3372868164,2016-04-27 07:00:00,125,74,12,0.2,7
3372868164,2016-04-27 08:00:00,608,114,36,0.6,8
3372868164,2016-04-27 09:00:00,134,68,7,0.116667,9
3372868164,2016-04-27 10:00:00,519,112,32,0.533333,10
3372868164,2016-04-27 11:00:00,2727,276,105,1.75,11
3372868164,2016-04-27 12:00:00,231,88,21,0.35,12
3372868164,2016-04-27 13:00:00,337,101,29,0.483333,13
3372868164,2016-04-27 14:00:00,630,125,44,0.733333,14
3372868164,2016-04-27 15:00:00,409,82,17,0.283333,15
3372868164,2016-04-27 16:00:00,770,105,30,0.5,16
3372868164,2016-04-27 17:00:00,446,104,31,0.516667,17
3372868164,2016-04-27 18:00:00,198,72,10,0.166667,18
3372868164,2016-04-27 19:00:00,139,72,11,0.183333,19
3372868164,2016-04-27 20:00:00,257,85,20,0.333333,20
3372868164,2016-04-27 21:00:00,0,56,0,0.0,21
3372868164,2016-04-27 22:00:00,224,80,15,0.25,22
3372868164,2016-04-27 23:00:00,28,63,5,0.083333,23
3372868164,2016-04-28 00:00:00,0,57,1,0.016667,0
3372868164,2016-04-28 01:00:00,0,56,0,0.0,1
3372868164,2016-04-28 02:00:00,0,56,0,0.0,2
3372868164,2016-04-28 03:00:00,0,56,0,0.0,3
3372868164,2016-04-28 04:00:00,0,56,0,0.0,4
3372868164,2016-04-28 05:00:00,112,80,16,0.266667,5
3372868164,2016-04-28 06:00:00,61,61,3,0.05,6
3372868164,2016-04-28 07:00:00,441,108,33,0.55,7
3372868164,2016-04-28 08:00:00,436,115,39,0.65,8
3372868164,2016-04-28 09:00:00,130,75,13,0.216667,9
3372868164,2016-04-28 10:00:00,630,123,39,0.65,10
3372868164,2016-04-28 11:00:00,562,123,39,0.65,11
3372868164,2016-04-28 12:00:00,456,106,32,0.533333,12
3372868164,2016-04-28 13:00:00,294,81,16,0.266667,13
3372868164,2016-04-28 14:00:00,322,82,16,0.266667,14
3372868164,2016-04-28 15:00:00,478,101,28,0.466667,15
3372868164,2016-04-28 16:00:00,169,75,12,0.2,16
3372868164,2016-04-28 17:00:00,304,99,25,0.416667,17
3372868164,2016-04-28 18:00:00,559,117,31,0.516667,18
3372868164,2016-04-28 19:00:00,188,73,11,0.183333,19
3372868164,2016-04-28 20:00:00,304,88,20,0.333333,20
3372868164,2016-04-28 21:00:00,58,70,10,0.166667,21
3372868164,2016-04-28 22:00:00,8,57,1,0.016667,22
3372868164,2016-04-28 23:00:00,0,56,0,0.0,23
3372868164,2016-04-29 00:00:00,0,56,0,0.0,0
3372868164,2016-04-29 01:00:00,0,57,1,0.016667,1
3372868164,2016-04-29 02:00:00,0,56,0,0.0,2
3372868164,2016-04-29 03:00:00,0,56,0,0.0,3
3372868164,2016-04-29 04:00:00,0,57,1,0.016667,4
3372868164,2016-04-29 05:00:00,141,80,17,0.283333,5
3372868164,2016-04-29 06:00:00,153,69,9,0.15,6
3372868164,2016-04-29 07:00:00,118,72,11,0.183333,7
3372868164,2016-04-29 08:00:00,572,107,34,0.566667,8
3372868164,2016-04-29 09:00:00,349,97,26,0.433333,9
3372868164,2016-04-29 10:00:00,1366,120,33,0.55,10
3372868164,2016-04-29 11:00:00,2510,163,49,0.816667,11
3372868164,2016-04-29 12:00:00,707,118,34,0.566667,12
3372868164,2016-04-29 13:00:00,526,105,28,0.466667,13
3372868164,2016-04-29 14:00:00,465,115,34,0.566667,14
3372868164,2016-04-29 15:00:00,469,120,40,0.666667,15
3372868164,2016-04-29 16:00:00,508,97,22,0.366667,16
3372868164,2016-04-29 17:00:00,469,79,9,0.15,17
3372868164,2016-04-29 18:00:00,324,79,13,0.216667,18
3372868164,2016-04-29 19:00:00,57,68,8,0.133333,19
3372868164,2016-04-29 20:00:00,237,76,13,0.216667,20
3372868164,2016-04-29 21:00:00,164,85,20,0.333333,21
3372868164,2016-04-29 22:00:00,0,56,0,0.0,22
3372868164,2016-04-29 23:00:00,0,56,0,0.0,23
3372868164,2016-04-30 00:00:00,17,58,1,0.016667,0
3372868164,2016-04-30 01:00:00,0,56,0,0.0,1
3372868164,2016-04-30 02:00:00,0,57,1,0.016667,2
3372868164,2016-04-30 03:00:00,0,56,0,0.0,3
3372868164,2016-04-30 04:00:00,0,56,0,0.0,4
3372868164,2016-04-30 05:00:00,0,56,0,0.0,5
3372868164,2016-04-30 06:00:00,81,63,5,0.083333,6
3372868164,2016-04-30 07:00:00,223,81,15,0.25,7
3372868164,2016-04-30 08:00:00,98,68,8,0.133333,8
3372868164,2016-04-30 09:00:00,1970,236,90,1.5,9
3372868164,2016-04-30 10:00:00,129,104,34,0.566667,10
3372868164,2016-04-30 11:00:00,8,60,3,0.05,11
3372868164,2016-04-30 12:00:00,175,89,22,0.366667,12
3372868164,2016-04-30 13:00:00,244,85,18,0.3,13
3372868164,2016-04-30 14:00:00,586,130,46,0.766667,14
3372868164,2016-04-30 15:00:00,309,92,21,0.35,15
3372868164,2016-04-30 16:00:00,344,93,23,0.383333,16
3372868164,2016-04-30 17:00:00,217,85,19,0.316667,17
3372868164,2016-04-30 18:00:00,332,89,21,0.35,18
3372868164,2016-04-30 19:00:00,97,66,6,0.1,19
3372868164,2016-04-30 20:00:00,305,81,15,0.25,20
3372868164,2016-04-30 21:00:00,69,63,5,0.083333,21
3372868164,2016-04-30 22:00:00,46,65,6,0.1,22
3372868164,2016-04-30 23:00:00,0,56,0,0.0,23
3372868164,2016-05-01 00:00:00,6,59,2,0.033333,0
3372868164,2016-05-01 01:00:00,0,56,0,0.0,1
3372868164,2016-05-01 02:00:00,0,56,0,0.0,2
3372868164,2016-05-01 03:00:00,0,56,0,0.0,3
3372868164,2016-05-01 04:00:00,0,57,1,0.016667,4
3372868164,2016-05-01 05:00:00,6,66,7,0.116667,5
3372868164,2016-05-01 06:00:00,120,67,7,0.116667,6
3372868164,2016-05-01 07:00:00,436,91,22,0.366667,7
3372868164,2016-05-01 08:00:00,483,84,16,0.266667,8
